1733,-6068,129
1890,-6704,-12
1844,-6667,-205
1979,-6464,32
2198,-5518,-69
1345,-4259,-124
867,-3927,35
1257,-3868,-136
499,-3096,-370
51,-2490,68
-192,-1031,-177
-1374,792,-280
-2028,2886,381
-2492,4138,965
-2167,4949,1419
-2370,6144,596
-2347,6799,427
-664,6118,360
234,5561,212
-414,6071,-150
-902,7560,251
-549,10947,1951
1806,11129,3139
2762,10143,3692
2312,10239,2275
-268,11621,957
-839,10644,743
-673,7783,458
-3,5362,687
57,4568,578
-373,4249,371
-395,4483,673
-412,5100,792
-441,6763,657
367,7632,1046
4516,5022,560
2974,2961,130
2593,2798,-43
1383,883,-217
574,87,-308
1227,2,-327
2356,160,-131
5088,334,436
7222,449,1164
3633,-103,67
3281,-217,-529
2740,-225,-620
2235,-128,-631
2515,-48,-512
2834,37,-653
3353,59,-970
4431,112,-348
7587,305,819
9900,311,1094
9748,307,715
8007,207,199
6543,56,86
6956,22,298
8265,50,353
9171,-34,305
9153,-31,199
9030,-3,426
8366,-19,487
6834,-2,152
5831,50,-105
6248,353,77
6724,283,-252
6243,1,-262
6575,232,50
6261,273,192
5850,354,325
5767,308,190
6726,192,-174
7476,172,-253
6826,106,-166
5364,62,-110
5618,82,-119
6283,135,-222
6515,227,-206
6495,300,-39
7585,525,83
6755,330,-132
5583,242,-244
4514,142,-258
4010,137,-196
3223,239,27
3670,354,54
4865,542,115
4715,435,37
4376,227,-159
6551,128,-360
6737,258,-356
5020,109,-317
4074,91,-238
3387,-35,-258
3338,-190,-569
6260,23,-588
5433,164,-301
4412,185,-138
4107,257,-420
4182,-79,-961
4577,-475,-1015
3893,-422,-789
3244,-251,-593
2779,-133,-508
2888,-173,-563
2774,-298,-583
3632,-137,-544
3210,-78,-513
2614,13,-483
1288,-240,-455
-1145,-338,-371
-3498,-597,-396
-5968,-365,5
-8338,-524,60
-9251,-899,-214
-9920,-1162,-426
-9978,-1089,-467
-10837,-968,-377
-11333,-889,-357
-11513,-545,-232
-12087,-465,-188
-12419,-717,-608
-13075,-939,-866
-13731,-1006,-975
-12315,-622,-771
-12456,-320,-519
-13533,-203,-417
-12935,-298,-646
-11245,-284,-547
-10554,-152,-582
-10555,81,-372
-9580,134,-252
-8846,327,174
-8828,167,212
-8310,341,339
-8225,335,331
-8873,424,316
-9221,284,132
-9343,158,70
-8648,264,54
-7653,377,-19
-7337,372,-90
-6896,121,181
-8242,-188,144
-10740,-240,-819
-12787,-285,-1304
-13112,-1559,-1636
-318,-268,193
-10,-52,193
44,46,-115
60,64,-155
46,70,-173
-30,41,-250
-75,63,-196
-30,63,-264
770,-37,-725
92,52,-358
84,52,-393
78,62,-522
76,49,-763
58,65,-958
58,98,-1068
68,90,-1007
51,83,-864
63,65,-659
57,65,-434
72,57,-364
55,56,-319
47,63,-298
59,71,-291
58,53,-293
64,64,-277
71,55,-289
61,64,-275
52,63,-263
60,60,-265
68,56,-269
76,64,-274
64,66,-268
71,51,-272
60,49,-273
59,62,-267
72,67,-263
50,63,-281
72,64,-262
69,61,-277
51,60,-266
72,52,-276
50,58,-276
61,65,-263
67,49,-260
63,56,-275
60,69,-262
70,51,-274
59,53,-276
54,56,-271
72,70,-278
62,75,-263
50,70,-275
53,49,-266
50,65,-260
58,58,-273
68,58,-271
64,47,-285
68,50,-282
57,62,-286
55,56,-280
55,51,-277
65,55,-275
55,60,-273
66,54,-279
65,61,-270
55,61,-271
72,66,-262
63,68,-272
65,52,-279
62,59,-271
54,68,-278
60,62,-272
61,54,-278
67,62,-266
57,46,-261
62,55,-275
62,58,-275
63,55,-277
64,48,-275
68,59,-277
70,64,-262
53,59,-275
82,62,-263
60,59,-274
56,57,-274
58,57,-277
55,57,-267
65,64,-262
60,64,-287
64,61,-277
68,50,-265
67,55,-279
60,55,-275
62,57,-273
67,47,-264
64,57,-272
65,67,-282
63,64,-280
66,58,-278
58,58,-267
57,58,-276
60,57,-272
64,54,-268
70,57,-267
77,51,-280
61,66,-269
66,64,-272
58,52,-260
58,55,-275
56,51,-274
5,,
